id,persona,question,answer,context,disease_phase,tags,source_file,chunk_index,pass_num,judge_score
chikungunya_qa_0339,Paciente,Quais são as queixas digestivas que podem ocorrer com a chikungunya?,"As principais queixas digestivas que podem ocorrer são dor abdominal, diarreia e vômitos.","* queixas digestivas: investigar a presença de dor abdominal, diarreia e vômitos.",Fase Aguda,"#Sintomas, #Chikungunya",Manejo_Chikungunya_2ed.md,38,2,100.0
chikungunya_qa_0340,Paciente,O que devo saber sobre os hábitos de vida e sua relação com a chikungunya?,"É importante investigar hábitos de vida como tabagismo, consumo abusivo de álcool e uso de drogas psicoativas, pois eles podem influenciar a experiência com a chikungunya.","**Hábitos de vida** Explorar os hábitos de vida do paciente como tabagismo, consumo abusivo de álcool, drogas psicoativas de abuso.",Fase Aguda,"#HábitosDeVida, #Chikungunya",Manejo_Chikungunya_2ed.md,38,2,95.0
chikungunya_qa_0341,Paciente,Como a história psicossocial pode afetar meu tratamento para a chikungunya?,"A história psicossocial, incluindo condições socioeconômicas e acesso a cuidados de saúde, pode influenciar sua experiência com a chikungunya e o suporte emocional que você recebe.","**História psicossocial** Finalmente, considerar a história psicossocial do paciente, incluindo condições socioeconômicas, ocupacionais e culturais que possam influenciar a experiência do paciente com a chikungunya.",Fase Aguda,"#HistóriaPsicossocial, #Chikungunya",Manejo_Chikungunya_2ed.md,38,2,95.0
chikungunya_qa_0342,Paciente,Quais informações sobre doenças eu preciso contar ao médico?,"Você deve informar sobre comorbidades e condições médicas que já teve, como convulsões febris, diabetes, asma, insuficiência cardíaca, doenças reumatológicas, anemia falciforme, talassemia e hipertensão arterial. Também é importante mencionar os medicamentos que você está usando.","antecedentes pessoais: registrar informações sobre comorbidades e condições médicas preexistentes (como história de convulsão febril, diabetes, asma, insuficiência cardíaca, doenças reumatológicas, anemia falciforme, talassemia e hipertensão arterial sistêmica), bem como uso de medicamentos;",Fase Aguda,"#Antecedentes, #HistóriaClínica",Manejo_Chikungunya_2ed.md,38,3,100.0
chikungunya_qa_0343,Paciente,O que eu devo contar sobre viagens que fiz?,"Você precisa informar sobre suas viagens recentes, especialmente para áreas onde o vírus chikungunya é comum, e se teve picadas de mosquitos ou contato com carrapatos.","história de viagem: obter informações a respeito da procedência do paciente e do histórico de viagens para áreas endêmicas/epidêmicas de chikungunya. Verificar a exposição a áreas de transmissão de malária, Mayaro ou outras doenças transmitidas por mosquito.",Fase Aguda,"#Epidemiologia, #HistóriaDeViagem",Manejo_Chikungunya_2ed.md,38,3,95.0
chikungunya_qa_0344,Médica,Quais são os critérios para a anamnese de um paciente com chikungunya?,"A anamnese deve incluir antecedentes pessoais, antecedentes familiares e epidemiológicos, além de hábitos de vida, uso de medicações e história psicossocial. Isso ajuda a coletar informações relevantes para orientar o diagnóstico e o tratamento da chikungunya de forma eficaz.","Certificar-se de conduzir a anamnese de maneira completa e organizada, usando este roteiro como guia. Isso ajudará a coletar informações relevantes para orientar o diagnóstico e o tratamento da chikungunya de forma eficaz.",Fase Aguda,"#Anamnese, #Chikungunya",Manejo_Chikungunya_2ed.md,38,3,100.0
chikungunya_qa_0345,Paciente,"O que devo investigar sobre dor abdominal, diarreia e vômitos?","Você deve verificar se está sentindo dor na barriga, se tem diarreia ou se está vomitando. Essas são queixas que podem ajudar a entender o que está acontecendo com a sua saúde.","queixas digestivas: investigar a presença de dor abdominal, diarreia e vômitos.",Fase Aguda,"#Sintomas, #QueixasDigestivas",Manejo_Chikungunya_2ed.md,38,4,90
chikungunya_qa_0346,Médica,Quais são os aspectos a serem observados durante o exame físico para chikungunya?,"O exame deve ser conduzido de forma sistematizada, dando especial atenção aos sinais vitais, como aferição da pressão arterial em duas posições (ortostático e sentado/decúbito).","O exame deve ser conduzido de forma sistematizada, dando especial atenção aos seguintes aspectos: Sinais vitais: pressão arterial: aferição da pressão arterial em duas posições (ortostático e sentado/ decúbito) para verificar o status hemodinâmico do paciente.",Fase Aguda,"#ExameFísico, #SinaisVitais",Manejo_Chikungunya_2ed.md,38,4,90.0
chikungunya_qa_0347,Médica,O que deve ser investigado nos antecedentes epidemiológicos de um paciente com chikungunya?,"Deve-se investigar a exposição recente a áreas de risco para a transmissão do vírus chikungunya, picadas de mosquitos ou exposição a carrapatos, além da história de viagem para áreas endêmicas/epidêmicas de chikungunya.","Investigar os antecedentes epidemiológicos para avaliar a exposição do paciente: exposição: perguntar sobre a exposição recente a áreas de risco para a transmissão do vírus chikungunya, picadas de mosquitos ou exposição a carrapatos; história de viagem: obter informações a respeito da procedência do paciente e do histórico de viagens para áreas endêmicas/epidêmicas de chikungunya.",Fase Aguda,"#AntecedentesEpidemiológicos, #Exposição",Manejo_Chikungunya_2ed.md,38,4,95.0
chikungunya_qa_0348,Paciente,Quais são as informações que devo passar sobre doenças que já tive?,"Você deve informar ao médico sobre suas condições médicas preexistentes, como convulsões febris, diabetes, asma, insuficiência cardíaca, doenças reumatológicas, anemia falciforme, talassemia e hipertensão arterial. Isso é importante para um diagnóstico adequado.","antecedentes pessoais: registrar informações sobre comorbidades e condições médicas preexistentes (como história de convulsão febril, diabetes, asma, insuficiência cardíaca, doenças reumatológicas, anemia falciforme, talassemia e hipertensão arterial sistêmica), bem como uso de medicamentos;",Fase Aguda,"#Antecedentes, #Chikungunya",Manejo_Chikungunya_2ed.md,38,5,100.0
chikungunya_qa_0349,Paciente,O que devo contar ao médico sobre os medicamentos que estou usando?,"É importante informar ao médico sobre todos os medicamentos que você está tomando, tanto para doenças crônicas quanto para a chikungunya, como anti-inflamatórios não esteroidais, corticoesteroides e analgésicos.","Interrogar sobre o uso de medicamentos tanto para doenças crônicas como para a chikungunya (anti-inflamatórios não esteroidais, corticoesteroides, analgésicos).",Fase Crônica/Subaguda,"#Medicação, #Chikungunya",Manejo_Chikungunya_2ed.md,38,6,100.0
chikungunya_qa_0350,Médica,Quais são os antecedentes pessoais que devem ser registrados durante a anamnese?,"Devem ser registrados antecedentes pessoais como comorbidades e condições médicas preexistentes, incluindo história de convulsão febril, diabetes, asma, insuficiência cardíaca, doenças reumatológicas, anemia falciforme, talassemia e hipertensão arterial sistêmica, além do uso de medicamentos.","antecedentes pessoais: registrar informações sobre comorbidades e condições médicas preexistentes (como história de convulsão febril, diabetes, asma, insuficiência cardíaca, doenças reumatológicas, anemia falciforme, talassemia e hipertensão arterial sistêmica), bem como uso de medicamentos.",Fase Aguda,"#Anamnese, #AntecedentesPessoais",Manejo_Chikungunya_2ed.md,38,6,100.0
chikungunya_qa_0351,Médica,Quais aspectos devem ser considerados na história psicossocial do paciente?,"Na história psicossocial do paciente, devem ser consideradas condições socioeconômicas, ocupacionais e culturais que possam influenciar a experiência do paciente com a chikungunya, como acesso a cuidados de saúde e suporte emocional.","considerar a história psicossocial do paciente, incluindo condições socioeconômicas, ocupacionais e culturais que possam influenciar a experiência do paciente com a chikungunya, como acesso a cuidados de saúde e suporte emocional.",Fase Aguda,"#HistóriaPsicossocial, #Chikungunya",Manejo_Chikungunya_2ed.md,38,6,100.0
chikungunya_qa_0352,Paciente,Quais sinais eu preciso ficar atento durante o exame físico se tiver chikungunya?,"Durante o exame físico em casos de chikungunya, é fundamental observar diversos sinais e sintomas que podem indicar complicações. Primeiramente, a aferição da pressão arterial deve ser realizada em duas posições: ortostática e sentado/de cúbito, para verificar o status hemodinâmico do paciente, prestando atenção a sinais de hipotensão ou hipotensão postural, que podem indicar choque. Em relação aos sinais vitais, a avaliação das frequências cardíaca e respiratória é crucial, pois taquipneia, dispneia, taquicardia, bradicardia ou arritmias podem sugerir agravamento ou complicações cardíacas e pulmonares. Além disso, é importante registrar a temperatura axilar para verificar a presença de febre, uma vez que febre persistente ou alta pode ser um sinal de agravamento. No exame da pele, deve-se verificar a presença de cianose, que pode indicar complicações respiratórias ou cardíacas, e examinar em busca de lesões maculares, papulares, vesiculares e bolhosas, além de sinais de petéquias, equimoses ou sangramento subcutâneo. A ausculta pulmonar é necessária para identificar sons anormais, como crepitações, roncos ou estertores, que podem indicar pneumonia ou edema pulmonar. A ausculta cardíaca deve ser realizada para identificar sopros, arritmias ou outros sinais de complicações cardíacas. É essencial estar vigilante para identificar sinais de complicações do aparelho respiratório e circulatório, como pneumonia e miocardite. Um exame neurológico completo deve ser realizado, especialmente se houver queixas neurológicas, observando sinais de comprometimento neurológico grave, como convulsões, paresia, parestesia ou alteração do nível de consciência. Por fim, um exame oftalmológico deve ser feito se houver queixas oculares, observando sinais de uveíte, retinite ou outras complicações oculares que possam indicar agravamento.","O exame físico é uma etapa fundamental para a avaliação clínica inicial e o monitoramento de casos suspeitos ou confirmados de chikungunya. Durante o exame, é importante observar sinais e sintomas que possam indicar complicações dos aparelhos respiratório e cardiovascular.",Fase Crônica/Subaguda,"#Sintomas, #ExameFísico",Manejo_Chikungunya_2ed.md,39,1,100
chikungunya_qa_0353,Paciente,O que a febre alta pode indicar para mim?,"A febre alta ou persistente pode ser um sinal de agravamento da sua condição de saúde, então é importante monitorá-la.",A febre persistente ou a febre alta podem ser um sinal de agravamento.,Fase Crônica/Subaguda,"#Sintomas, #Agravamento",Manejo_Chikungunya_2ed.md,39,1,100.0
chikungunya_qa_0354,Médica,Quais são os sinais vitais que devem ser aferidos durante o exame físico de um paciente com chikungunya?,"Devem ser aferidos a pressão arterial em duas posições, a frequência cardíaca e respiratória, e a temperatura axilar. É crucial observar sinais de hipotensão, taquipneia e arritmias.","Sinais vitais: pressão arterial: aferição da pressão arterial em duas posições (ortostático e sentado/ decúbito) para verificar o status hemodinâmico do paciente. Deve-se estar atento a sinais de hipotensão ou hipotensão postural, que podem indicar choque.",Fase Aguda,"#SinaisVitais, #ExameFísico",Manejo_Chikungunya_2ed.md,39,1,100.0
chikungunya_qa_0355,Médica,Quais complicações devem ser monitoradas em pacientes com chikungunya durante o exame físico?,"Complicações do aparelho respiratório, como pneumonia, e do aparelho circulatório, como sinais de miocardite e insuficiência cardíaca, devem ser monitoradas durante o exame físico.","deve-se estar particularmente vigilante durante o exame físico para identificar sinais de complicações do aparelho respiratório, como pneumonia, e complicações do aparelho circulatório, como sinais de miocardite, arritmias e insuficiência cardíaca.",Fase Aguda,"#Complicações, #ExameFísico",Manejo_Chikungunya_2ed.md,39,1,95.0
